22.39999962	73.69999695
22.89999962	73.59999847
21.11000061	73.11000061
21.28000069	72.98000336
21.03000069	73.11000061
21.25	73.30000305
21.45999908	73.12999725
21.35000038	72.75
21.10000038	72.98000336
21.20000076	72.86000061
21.25	73.59999847
21.18000031	73.55000305
21.04999924	73.26000214
21.11000061	73.40000153
20.62999916	72.90000153
20.53000069	73.09999847
20.52000046	72.94999695
20.20000076	72.75
20.39999962	72.90000153
21.75	72.19999695
21.68000031	72.27999878
21.35000038	72.5
18.89999962	72.81999969
19.12000084	72.84999847
15.38000011	73.80999756
15.57999992	73.80999756
15.47999954	73.80999756
15.52999973	74.15000153
18.62999916	72.87000275
18.45000076	73.40000153
18.92000008	73.30000305
18.81999969	73.26999664
18.07999992	73.41999817
18.89999962	73.30000305
18.10000038	73.09999847
18.30999947	72.97000122
18.97999954	73.09999847
18.70000076	73.09999847
17.89999962	73.5
18.39999962	73.09999847
18.03000069	73.01999664
18.87000084	72.93000031
17.53000069	73.51000214
17.76000023	73.19999695
17.45999908	73.19999695
17.80999947	73.09999847
17.70999908	73.40000153
16.86000061	73.55000305
17.97999954	73.25
16.64999962	73.51000214
16.97999954	73.30000305
16.36000061	73.36000061
16.26000023	73.69999695
16.01000023	73.69999695
15.89999962	73.80999756
15.85999966	73.62999725
14.97999954	74.02999878
15.27999973	73.95999908
15.40999985	73.77999878
15.21000004	74.05999756
19.29999924	73.05000305
19.97999954	72.70999908
19.90999985	73.23000336
19.25	73.11000061
19.93000031	73.33000183
19.22999954	73.40000153
19.45000076	73.33000183
19.20000076	72.98000336
19.64999962	73.12999725
15.71000004	73.77999878
15.39999962	74.01000214
19.07999992	74.91000366
19.54999924	74.01000214
18.72999954	75.30999756
18.54999924	75
19.89999962	74.48000336
19.54999924	74.93000031
19	74.44999695
19.15999985	75.16000366
19.39999962	74.65000153
19.55999947	74.20999908
19.32999992	75.20999908
18.61000061	74.69999695
19.5	75
20.89999962	74.77999878
21	74.30000305
21.35000038	74.87999725
21.28000069	74.75
21.04999924	75.05999756
20.65999985	75.23000336
20.45000076	75.01000214
21.25	75.30000305
20.93000031	75.33000183
21.04999924	75.55999756
20.80999947	75.77999878
20.65999985	75.36000061
20.87999916	75.11000061
21.25	76.02999878
21.15999985	75.69999695
16.07999992	74.16000366
15.93000031	74.18000031
16.20999908	74.34999847
16.54999924	73.83000183
16.75	74.41000366
16.57999992	74.30999756
16.70000076	74.23000336
16.82999992	74.11000061
16.82999992	73.94999695
16.72999954	74.59999847
21.75	74
21.36000061	74.25
21.14999962	73.80000305
21.54999924	74.45999908
21.55999947	74.20999908
20.32999992	74.25
20.20000076	73.83000183
19.70999908	73.58000183
20.5	74.02999878
20.54999924	74.52999878
20.30999947	74.66000366
20.12999916	73.91000366
20.07999992	74.11000061
20.25	73.5
19.85000038	74
20.55999947	73.61000061
20.04999924	74.48000336
18.14999962	74.58000183
18.10000038	73.90000153
18.10000038	75.09999847
19.20000076	73.87999725
18.62999916	73.84999847
18.53000069	73.84999847
18.72999954	73.65000153
17.04999924	75.20999908
16.86000061	74.55999756
16.95999908	74.15000153
17.03000069	74.59999847
17.29999924	74.55000305
17.28000069	74.18000031
18.04999924	74.02999878
17.70000076	74.16000366
17.93000031	73.66000366
17.36000061	73.90000153
17.97999954	74.43000031
17.68000031	73.98000336
17.93000031	73.90000153
17.53000069	76.19999695
18.39999962	75.19999695
18.03000069	75.51000214
17.5	75.44999695
17.80999947	75.66000366
17.64999962	75.33000183
17.43000031	75.19999695
17.65999985	75.90000153
18.82999992	73.84999847
19.87999916	75.33000183
19.70000076	75.01000214
20.26000023	75.15000153
20.01000023	75.18000031
19.45999908	75.40000153
20.29999924	75.65000153
18.79999924	75.18000031
19	75.76000214
19.14999962	76.20999908
18.79999924	75.48000336
19.70999908	77.15000153
19.68000031	77.30999756
19.61000061	75.77999878
20.26000023	75.76000214
20.20000076	76.01000214
19.82999992	75.87999725
19.60000038	76.20999908
18.70000076	76.93000031
18.40999985	76.58000183
18.07999992	76.75
18.78000069	77.73000336
18.54999924	77.58000183
18.82999992	77.16000366
19.12999916	77.33000183
18.15999985	76.05000305
18.26000023	75.44999695
18	76.05999756
18.90999985	76.75
19.61000061	76.69999695
19.12999916	76.76000214
19.25	76.44999695
19.20000076	77.02999878
20.70000076	77.02999878
21.10000038	77.05999756
20.72999954	77.37999725
20.45000076	76.94999695
21.03000069	76.83000183
20.93000031	77.77999878
21.15999985	77.30999756
21.25	77.73000336
20.78000069	77.84999847
21.29999924	77.5
20.53000069	76.18000031
20.35000038	76.25
20.03000069	76.02999878
20.70999908	76.55999756
19.97999954	76.55000305
20.87999916	76.19999695
20.15999985	76.55000305
20.70000076	76.19999695
21.03000069	76.66999817
20.79999924	76.69999695
19.89999962	77.09999847
20.30999947	77.34999847
20.22999954	77.56999969
20.11000061	77.12999725
20.30999947	77.76000214
20.11000061	77.70999908
19.90999985	77.58000183
19.57999992	77.69999695
18.95999908	77.91000366
18.15999985	77.75
16.35000038	77.83000183
17.11000061	77.62999725
16.5	77.52999878
18.03000069	77.77999878
18.37999916	77.87999725
18.65999985	77.87999725
18	77.61000061
18.07999992	77.91000366
17.15999985	77.87999725
17.22999954	77.58000183
17.32999992	77.91000366
14.10999966	76.95999908
14.68000031	77.61000061
13.84000015	77.70999908
14.40999985	77.70999908
15.10999966	77.62999725
13.81000042	77.48000336
14.55000019	77.11000061
14.80000019	77.08000183
13.93000031	77.26000214
14.89999962	77.59999847
14.07999992	77.58000183
14.69999981	76.84999847
15.38000011	77.23000336
15.39999962	77.86000061
15.47999954	77.05999756
15.93000031	77.34999847
15.38000011	77.51000214
15.77999973	77.48000336
11.22999954	77.11000061
11	77
11.30000019	76.94999695
11.02999973	77.05000305
11.14999962	76.94999695
10.64999962	77.01000214
11.02999973	77.12999725
10.31000042	76.95999908
12.07999992	77.16000366
12.13000011	77.90000153
10.46000004	77.61000061
10.35000038	77.95999908
10.85000038	77.84999847
10.22999954	77.45999908
10.15999985	77.84999847
10.44999981	77.51000214
10.52999973	77.86000061
11.44999981	77.70999908
11.44999981	77.68000031
11.35000038	77.70999908
11.46000004	77.43000031
11.07999992	77.86000061
11.27999973	77.58000183
11.5	77.25
11.77999973	77.01000214
8.260000229	77.43000031
8.170000076	77.25
8.199999809	77.30999756
8.079999924	77.5
8.300000191	77.19999695
8.149999619	77.5
8.159999847	77.44999695
8.430000305	77.30999756
8.329999924	77.16000366
10.76000023	77.91000366
12.35000038	77.70999908
12.52999973	77.77999878
12.71000004	77.83000183
12.35999966	77.90000153
12.57999992	77.65000153
9.729999542	77.77999878
10.01000023	77.95999908
9.81000042	77.98000336
9.960000038	77.77999878
10.07999992	77.91000366
11.43000031	77.69999695
11.38000011	77.90000153
11.35000038	76.80000305
11.46000004	76.40000153
11.5	76.5
11.38000011	76.76000214
11.43000031	76.86000061
11.46000004	76.55000305
11.39999962	76.73000336
11.77999973	77.80000305
10	77.65000153
10.01000023	77.34999847
9.680000305	77.25
10.10999966	77.52999878
10.89999962	77.66000366
8.699999809	77.43000031
9	77.33000183
8.659999847	77.55000305
8.579999924	77.41000366
8.479999542	77.65000153
8.729999542	77.75
8.260000229	77.68000031
9.159999847	77.55000305
8.960000038	77.25
9.329999924	77.43000031
8.949999809	77.30999756
11.19999981	77.27999878
10.72999954	77.52999878
11	77.55999756
10.77999973	77.69999695
11.10000038	77.34999847
10.57999992	77.25
9.149999619	77.69999695
9.180000305	77.83000183
8.800000191	77.90000153
8.449999809	77.91000366
8.630000114	77.91000366
9.409999847	77.5
9.359999657	77.91000366
9.449999809	77.68000031
9.510000229	77.62999725
9.579999924	77.95999908
9.600000381	77.59999847
12.96000004	74.87999725
12.97999954	75.27999878
12.94999981	75.37999725
12.86999989	74.84999847
12.90999985	75.11000061
13.25	74.05000305
13.10000038	74.77999878
12.90999985	74.75
12.80000019	75.19999695
12.64999962	75.02999878
12.5	75.5
12.72999954	75.52999878
13.21000004	74.80000305
13.86999989	74.80000305
13.63000011	74.68000031
13.85000038	74.77999878
13.35000038	74.75
14.65999985	74.30000305
14.5	75
13.97999954	74.55000305
15.39999962	74.37999725
14.55000019	74.30999756
14.22999954	74.65000153
15.32999992	74.76000214
14.27999973	74.44999695
15.26000023	74.5
15.18000031	74.59999847
14.89999962	74.34999847
14.77999973	74.12999725
14.96000004	74.91000366
14.40999985	74.41000366
14.82999992	74.75
14.15999985	74.45999908
14.96000004	75.02999878
14.06000042	74.52999878
14.32999992	74.87999725
14.60999966	74.87999725
14.94999981	74.70999908
15.90999985	75.68000031
16.05999947	75.80000305
16.05999947	76.05000305
15.96000004	76.11000061
16.5	75.30000305
16.51000023	75.15000153
17.03000069	75.69999695
16.37999916	75.15000153
16.37999916	75.11000061
16.32999992	75.27999878
16.45999908	75.11000061
16.72999954	75.05999756
15	75.83000183
15.71000004	74.91000366
15.85000038	74.61000061
16.43000031	74.58000183
16.15999985	74.83000183
16.14999962	74.55999756
16.51000023	76.59999847
15.63000011	74.51000214
15.57999992	74.75
16.61000061	74.83000183
15.44999981	74.5
16.39999962	74.37999725
16.47999954	74.77999878
15.94999981	75.30000305
16.25	74.48000336
15.76000023	75.09999847
16.70999908	74.76000214
16.22999954	74.18000031
18.26000023	77.41000366
17.86000061	76.93000031
17.55999947	77.51000214
17.90999985	77.52999878
17.90999985	77.52999878
17.70000076	77.20999908
18.36000061	77.27999878
17.76000023	77.09999847
17.80999947	77.86000061
18.07999992	77.43000031
16.36000061	75.87999725
16.65999985	75.55999756
15.76000023	74.62999725
16.80999947	75.70999908
16.90999985	75.95999908
17.15999985	75.95999908
16.35000038	76.12999725
16.93000031	75.76000214
16.25	76.27999878
16.90999985	76.23000336
16.45999908	76.11000061
16.85000038	75.52999878
15.46000004	75
15.44999981	75
15.32999992	75.12999725
15.18000031	74.95999908
15.25	75.25
15.55000019	75.36000061
15.07999992	75.95999908
15.40999985	75.62999725
15.13000011	75.45999908
15.21000004	75.90000153
15.71000004	75.37999725
15.69999981	75.75
15.21000004	75.58000183
17.20000076	76.34999847
17.55999947	76.55999756
17.45999908	77.43000031
17.11000061	77.08000183
17.35000038	76.84999847
16.85000038	77.37999725
16.72999954	76.91000366
16.45999908	76.51000214
17.53000069	77.02999878
17.32999992	77.09999847
16.64999962	76.52999878
17.68000031	76.68000031
16.93000031	77.01000214
16.25	76.36000061
17	76.58000183
16.55999947	77.23000336
17.65999985	77.19999695
16.70000076	76.83000183
16.51000023	76.75
17.39999962	77.33000183
16.86000061	76.52999878
14.68000031	75.48000336
14.82999992	75.61000061
14.76000023	75.12999725
14.80000019	75.55999756
14.80000019	75.40000153
14.44999981	75.40000153
14.40999985	75.33000183
14.60999966	75.61000061
14.96000004	75.33000183
14.97999954	75.20999908
16.89999962	76.19999695
15.44999981	76.52999878
15.19999981	76.69999695
15.35000038	76.16000366
15.46000004	76.45999908
15.77999973	76.19999695
15.30000019	76.23000336
15.77999973	76.40000153
15.60999966	76.01000214
15.80000019	76.75
16.40999985	76.91000366
16.30999947	77.16000366
16.36000061	76.86000061
16.11000061	76.80000305
16	77.16000366
16.15999985	76.51000214
15.97999954	77.05000305
16.95000076	76.66000366
16.01000023	76.44999695
16.20000076	77.19999695
15.77999973	76.76000214
13.25	77.69999695
13.27999973	77.55000305
14.27999973	77.16000366
13.10000038	77.40000153
12.69999981	77.68000031
12.94999981	77.62999725
12.96000004	77.58000183
13.07999992	77.41000366
12.82999992	77.19999695
15.14999962	76.84999847
15.01000023	75.93000031
15	76.19999695
14.46000004	76.62999725
15.26000023	76.40000153
15.39999962	76.59999847
14.82999992	76.20999908
14.90999985	76.37999725
15.35000038	76.83000183
15.10000038	76.55000305
15.63000011	76.90000153
11.65999985	76.62999725
11.85000038	76.23000336
11.90999985	76.93000031
11.80000019	76.68000031
12.10999966	77.11000061
12.05000019	77.02999878
13.77999973	77.77999878
13.43000031	77.73000336
13.60999966	77.51000214
13.63000011	77.69999695
13.38000011	77.84999847
13.5	77.5
13.75	76.08000183
13.35000038	75.45999908
13.25	75.75
13.65999985	75.36000061
13.55000019	76.01000214
13.22999954	75.34999847
13.57999992	75.19999695
12.69999981	76.77999878
13.07999992	75.5
13.60000038	75.83000183
13.63000011	75.12999725
13.60999966	75.51000214
13.55000019	76.33000183
13.82999992	76.08000183
13.40999985	75.25
13.71000004	75.80000305
13.60999966	76.15000153
14.13000011	76.19999695
14.38000011	76.19999695
14.31000042	76.65000153
14.27999973	76.41000366
13.94999981	76.61000061
14.02999973	76.18000031
13.81000042	76.16000366
14.71000004	76.75
14.46000004	76.55000305
14.25	76.87999725
13.94999981	76.11000061
12	77.41000366
13.63000011	76.41000366
14.02999973	75.91000366
14.46000004	75.91000366
14.46000004	75.91000366
14.77999973	75.98000336
14.51000023	75.80000305
14.22999954	75.65000153
14.51000023	76.33000183
14.15999985	76
14.65999985	75.91000366
15.15999985	75.33000183
12.96000004	75.98000336
12.76000023	76.05000305
14.65999985	76.08000183
12.90999985	75.83000183
13.15999985	75.84999847
12	76
13.07999992	76.20999908
13.21000004	76
12.64999962	76.25
13	76.15000153
12.77999973	76.23000336
12.63000011	76.05000305
13	76.48000336
12.94999981	75.77999878
12.85999966	76.45999908
12.38000011	75.51000214
12.5	75.83000183
12.44999981	75.95999908
12.90999985	75.5
12.43000031	75.73000336
12.31000042	75.75
12.30000019	75.68000031
12.14999962	75.94999695
12.60000038	75.84999847
12.18000031	75.80000305
13	77.93000031
12.69999981	76.80000305
12.97999954	76.70999908
12.71000004	76.69999695
12.65999985	76.48000336
12.55000019	76.61000061
12.60000038	77.02999878
12.38000011	77.05999756
12.5	76.83000183
12.81000042	76.75
12.5	76.66000366
12.40999985	76.68000031
12.07999992	76.33000183
12.30000019	76.12999725
12.02999973	76.36000061
12.30000019	76.69999695
12.13000011	76.68000031
12.32999992	76.09999847
12	76.40000153
12.19999981	76.90000153
12.64999962	77.19999695
12.55000019	77.41000366
12.94999981	77.20999908
12.71000004	77.27999878
13.52999973	75.08000183
14.56000042	75.15000153
14	75.27999878
13.85000038	75.70999908
14	75.66000366
13.85999966	75.20999908
14.19999981	74.83000183
14.15999985	75.02999878
14.26000023	75.34999847
14.38000011	75.25
14.38000011	75.09999847
14.21000004	74.91000366
13.68000031	75.23000336
14.15999985	75.16000366
13.93000031	76.95999908
13.65999985	76.73000336
13.40999985	76.61000061
13.31000042	76.93000031
12.81000042	77.02999878
13.31000042	76.62999725
13.52999973	77.23000336
13.01000023	77.01000214
13.64999962	77.19999695
14.10000038	77.27999878
13.75	76.91000366
13.27999973	76.44999695
13.35000038	77.09999847
13.15999985	76.66000366
14.27999973	77.16000366
9.550000191	76.33000183
10.63000011	76.55000305
10.10999966	76.34999847
10.96000004	76.19999695
8.979999542	77.16000366
10.30000019	76.33000183
9.31000042	76.61000061
9.699999809	76.33000183
10.69999981	76.73000336
10.5	76.33000183
9.279999733	76.44999695
12.30000019	75.09999847
9.850000381	76.97000122
11.96000004	75.55000305
10.30000019	76.23000336
9.56000042	76.77999878
11.82999992	75.33000183
11.13000011	75.94999695
9.180000305	76.5
11.11999989	75.90000153
11.13000011	75.94999695
10.21000004	76.19999695
8.880000114	76.61000061
9.210000038	76.84999847
9.579999924	76.51999664
9.75	76.55999756
11.25	75.77999878
10.64999962	76.08000183
11.80000019	76
11.10999966	76.12999725
10.97999954	76.45999908
9.25	76.52999878
10.10000038	77.05999756
8.600000381	77
8.380000114	77.08000183
11.27999973	76.23000336
10.77999973	76.37999725
10.77999973	76.65000153
10.38000011	76.81999969
10.80000019	76.19999695
9.56000042	76.98000336
10.96000004	76.23000336
10.10999966	76.48000336
9.800000191	76.45999908
10.77999973	75.91000366
9	76.91000366
11.44999981	75.69999695
12.05000019	75.34999847
11.75	75.5
9.380000114	76.55000305
8.479999542	76.94999695
10.51000023	76.20999908
8.460000038	76.94999695
11.60000038	75.58000183
10.67000008	76.25
9.75	76.40000153
8.710000038	76.69999695
11.5	76.01999664
10.85000038	72.47000122
11.11999989	72.73000336
10.56999969	72.62000275
8.300000191	73.15000153
