 9.170000076 92.83000183 12.00000000
 7.980000019 93.52999878 15.39999962
 12.42000008 92.93000031 7.000000000
 12.92000008 92.91999817 3.000000000
 10.57999992 92.55000305 5.400000095
 11.67000008 92.72000122 15.69999981
 27.25000000 95.75000000 5.000000000
 27.45000076 96.33000183 0.6000000238
 27.32999992 93.02999878 6.300000191
 28.10000038 95.37999725 31.50000000
 27.70999908 95.83000183 4.599999905
 27.89999962 94.08000183 1.000000000
 27.07999992 93.61000061 0.0000000000E+00
 28.89999962 94.80000305 0.0000000000E+00
 28.20999908 95.16000366 1.399999976
 27.04999924 92.69999695 10.60000038
 26.30999947 91.01000214 44.20000076
 26.79999924 90.98000336 53.79999924
 26.50000000 91.00000000 30.39999962
 26.65999985 90.65000153 6.400000095
 26.65999985 90.65000153 17.00000000
 24.55999947 92.98000336 5.000000000
 24.60000038 92.83000183 14.80000019
 24.78000069 93.00000000 1.200000048
 24.80999947 92.80000305 15.60000038
 26.65999985 90.86000061 58.79999924
 26.01000023 89.98000336 5.400000095
 27.47999954 95.01000214 4.599999905
 26.97999954 94.61000061 13.19999981
 27.32999992 94.83000183 0.0000000000E+00
 27.25000000 95.33000183 14.39999962
 25.25000000 91.73000336 41.40000153
 25.55999947 91.87999725 0.0000000000E+00
 26.17000008 90.62000275 13.80000019
 26.51000023 93.98000336 0.0000000000E+00
 26.65999985 93.75000000 0.6000000238
 24.36000061 92.52999878 0.0000000000E+00
 25.43000031 92.19999695 2.000000000
 26.70999908 94.20999908 7.900000095
 26.86000061 94.25000000 0.0000000000E+00
 26.10000038 91.58000183 14.69999981
 26.32999992 91.66000366 57.59999847
 26.45000076 91.61000061 13.00000000
 26.01000023 93.77999878 0.0000000000E+00
 25.82999992 92.83000183 1.700000048
 24.86000061 92.34999847 0.0000000000E+00
 26.40999985 90.00000000 42.40000153
 26.37999916 90.26000214 33.59999847
 26.93000031 93.95999908 7.199999809
 27.40999985 94.30000305 19.20000076
 27.22999954 94.11000061 4.300000191
 26.15999985 92.34999847 0.6000000238
 26.15999985 92.65000153 0.0000000000E+00
 25.75000000 93.18000031 0.0000000000E+00
 26.79999924 91.51000214 1.200000048
 26.45000076 91.43000031 27.20000076
 25.70000076 91.95999908 1.200000048
 26.70000076 92.48000336 6.099999905
 26.61000061 92.77999878 3.299999952
 26.82999992 94.75000000 0.0000000000E+00
 26.97999954 94.62999725 0.0000000000E+00
 27.75000000 95.61000061 8.300000191
 27.28000069 95.68000031 9.199999809
 26.75000000 92.34999847 13.39999962
 25.95000076 90.20999908 2.599999905
 23.70000076 92.75000000 0.5000000000
 22.47999954 92.97000122 1.000000000
 24.76000023 93.90000153 2.900000095
 25.62999916 94.16000366 1.000000000
 24.22999954 92.69999695 0.0000000000E+00
 22.87999916 92.73000336 1.000000000
 24.37999916 92.16000366 0.0000000000E+00
 24.30999947 92.01000214 0.0000000000E+00
 25.67000008 94.50000000 0.0000000000E+00
 23.29999924 92.83000183 1.000000000
 23.25000000 91.45999908 0.0000000000E+00
 23.01000023 91.73000336 0.0000000000E+00
 23.53000069 91.50000000 0.0000000000E+00
 23.87999916 91.25000000 0.0000000000E+00
 24.07999992 91.61000061 0.0000000000E+00
 23.47999954 91.27999878 0.0000000000E+00
 26.32999992 89.45999908 11.89999962
 26.14999962 89.45999908 23.39999962
 26.32999992 88.76999664 0.0000000000E+00
 26.35000038 89.20999908 7.000000000
 26.62999916 88.31999969 38.00000000
 26.75000000 88.41000366 52.40000153
 27.04999924 88.26000214 49.79999924
 26.93000031 88.69999695 74.59999847
 27.05999947 88.45999908 44.00000000
 27.32999992 88.62000275 46.59999847
 27.18000031 88.50000000 32.79999924
 27.32999992 88.62999725 48.50000000
 26.45999908 89.55000305 25.79999924
 26.45999908 89.55000305 6.800000191
 26.51000023 89.80000305 36.59999847
 26.93000031 89.00000000 54.00000000
 26.30999947 89.65000153 38.20000076
 26.54999924 88.75000000 36.00000000
 26.65999985 89.33000183 5.599999905
 26.53000069 88.70999908 9.199999809
 26.85000038 88.83000183 65.59999847
 26.90999985 88.91000366 66.59999847
 26.86000061 88.76000214 59.50000000
 26.57999992 88.93000031 3.200000048
 25.32999992 87.91000366 13.80000019
 24.89999962 88.09999847 3.000000000
 25.03000069 88.12999725 6.000000000
 26.27000046 88.19999695 7.800000191
 25.60000038 88.30000305 1.500000000
 25.61000061 88.12999725 81.19999695
 25.20999908 88.76000214 0.0000000000E+00
 23.22999954 87.05999756 3.200000048
 23.14999962 87.62999725 6.800000191
 23.05999947 87.44999695 0.6000000238
 22.87999916 86.77999878 0.0000000000E+00
 23.65999985 87.69999695 2.400000095
 24.28000069 87.83000183 0.0000000000E+00
 22.47999954 88.56999969 2.200000048
 24.18000031 87.80000305 0.0000000000E+00
 23.64999962 87.69999695 2.200000048
 23.87999916 87.52999878 0.0000000000E+00
 23.93000031 87.69999695 0.6000000238
 23.68000031 86.98000336 5.800000191
 23.25000000 87.84999847 0.0000000000E+00
 23.22999954 87.84999847 0.0000000000E+00
 23.47999954 87.33000183 0.0000000000E+00
 23.20000076 88.34999847 5.800000191
 23.64999962 88.12999725 0.0000000000E+00
 23.45999908 87.43000031 1.200000048
 21.78000069 87.75000000 0.0000000000E+00
 21.78000069 87.75000000 0.0000000000E+00
 21.82999992 87.77999878 0.0000000000E+00
 22.03000069 87.95999908 0.0000000000E+00
 22.87999916 87.77999878 0.0000000000E+00
 22.97999954 88.36000061 0.0000000000E+00
 22.96999931 88.09999847 0.0000000000E+00
 22.45999908 88.11000061 1.000000000
 22.45999908 88.09999847 0.6000000238
 22.53000069 88.33000183 15.60000038
 24.12999916 88.26000214 0.0000000000E+00
 24.22999954 88.26999664 0.0000000000E+00
 23.95999908 88.05000305 4.199999809
 24.28000069 88.09999847 0.0000000000E+00
 23.39999962 88.51000214 2.200000048
 23.18000031 88.55000305 0.0000000000E+00
 22.76000023 88.36000061 11.00000000
 22.62999916 88.87000275 26.00000000
 22.65999985 88.87999725 12.80000019
 23.05999947 88.80999756 0.0000000000E+00
 22.67000008 88.65000153 0.0000000000E+00
 22.64999962 88.44999695 3.000000000
 23.42000008 86.66999817 1.600000024
 22.36000061 88.19000244 0.0000000000E+00
 22.35000038 88.44999695 3.400000095
 22.25000000 88.66000366 0.0000000000E+00
 22.18000031 88.18000031 1.200000048
 21.64999962 88.05000305 0.0000000000E+00
 22.45000076 87.00000000 0.4000000060
 22.32999992 87.30999756 13.39999962
 22.70000076 87.62000275 0.0000000000E+00
 22.40999985 87.30999756 1.799999952
 22.40999985 87.30999756 1.200000048
 21.85000038 87.43000031 10.19999981
 20.82999992 85.09999847 0.6000000238
 20.70999908 84.52999878 11.60000038
 21.10000038 84.86000061 0.0000000000E+00
 21.43000031 85.18000031 32.00000000
 20.95999908 84.45999908 1.399999976
 21.25000000 85.01000214 1.000000000
 20.95000076 85.20999908 16.79999924
 20.50000000 83.12999725 19.79999924
 21.40999985 86.91000366 0.5000000000
 21.65999985 87.36000061 0.0000000000E+00
 21.80999947 87.20999908 0.0000000000E+00
 20.40999985 85.75000000 0.0000000000E+00
 21.45000076 86.76000214 0.0000000000E+00
 21.78000069 87.16000366 0.0000000000E+00
 21.28000069 86.69999695 0.0000000000E+00
 21.57999992 83.45999908 0.0000000000E+00
 21.32999992 83.61000061 0.0000000000E+00
 21.18000031 83.45999908 0.0000000000E+00
 21.00000000 83.00000000 4.000000000
 20.90999985 82.75000000 0.0000000000E+00
 21.29999924 83.40000153 4.000000000
 20.93000031 86.27999878 0.0000000000E+00
 21.50000000 86.50000000 0.0000000000E+00
 20.78000069 86.73000336 6.099999905
 20.15999985 85.41000366 5.000000000
 20.70000076 83.50000000 0.4000000060
 20.70999908 83.12999725 43.59999847
 20.29999924 83.15000153 1.000000000
 20.50000000 82.80000305 0.0000000000E+00
 20.82999992 84.30999756 6.000000000
 20.62999916 84.61000061 3.000000000
 20.50000000 85.58000183 3.000000000
 20.45999908 85.86000061 1.200000048
 20.40999985 85.68000031 5.400000095
 20.45000076 85.08000183 13.00000000
 21.54999924 85.01000214 4.400000095
 21.00000000 84.73000336 4.199999809
 20.65999985 85.59999847 2.000000000
 20.61000061 85.19999695 1.000000000
 20.93000031 85.55000305 0.0000000000E+00
 18.82999992 83.86000061 2.000000000
 19.43000031 84.26000214 1.000000000
 18.78000069 84.09999847 0.0000000000E+00
 19.14999962 84.12999725 0.0000000000E+00
 19.61000061 84.66000366 0.0000000000E+00
 19.30999947 84.80000305 5.400000095
 19.95000076 84.58000183 5.000000000
 19.35000038 85.00000000 9.000000000
 19.26000023 84.87999725 6.300000191
 19.90999985 84.62999725 1.000000000
 19.53000069 84.87999725 0.8000000119
 19.79999924 84.18000031 0.0000000000E+00
 20.29999924 86.68000031 5.800000191
 20.82999992 86.33000183 0.0000000000E+00
 20.54999924 86.08000183 0.0000000000E+00
 20.50000000 83.41000366 3.000000000
 21.85000038 84.02999878 2.500000000
 21.87999916 84.16000366 2.099999905
 19.90999985 83.16000366 0.0000000000E+00
 19.45999908 82.80999756 5.000000000
 19.82999992 82.91000366 0.0000000000E+00
 19.70999908 83.36000061 0.0000000000E+00
 20.20000076 83.91000366 18.00000000
 19.89999962 84.09999847 0.0000000000E+00
 20.20000076 84.40000153 4.000000000
 19.82999992 83.73000336 0.0000000000E+00
 20.47999954 84.23000336 20.00000000
 20.32999992 84.33000183 5.000000000
 20.50000000 86.41000366 10.00000000
 20.57999992 86.55999756 0.0000000000E+00
 20.72999954 86.69999695 11.00000000
 21.20999908 86.11000061 3.799999952
 22.07999992 85.66000366 0.0000000000E+00
 21.10000038 85.76000214 0.0000000000E+00
 21.39999962 85.90000153 3.599999905
 21.62999916 85.58000183 0.2000000030
 21.61000061 85.80999756 0.8000000119
 21.32999992 85.33000183 13.50000000
 19.78000069 85.18000031 0.0000000000E+00
 20.51000023 84.86000061 20.79999924
 20.25000000 85.83000183 26.39999962
 19.90999985 85.40000153 10.00000000
 18.85000038 82.55999756 3.000000000
 18.80999947 82.70999908 4.900000095
 18.55999947 82.95999908 1.000000000
 18.35000038 81.90000153 59.09999847
 22.15999985 86.52999878 0.8000000119
 21.95000076 86.73000336 0.0000000000E+00
 20.56999969 86.65000153 2.799999952
 22.20999908 86.70999908 0.0000000000E+00
 21.97999954 86.08000183 0.0000000000E+00
 21.76000023 85.98000336 3.000000000
 21.89999962 86.37999725 0.0000000000E+00
 22.28000069 86.16000366 16.00000000
 21.53000069 86.15000153 0.0000000000E+00
 21.51000023 86.05999756 0.0000000000E+00
 21.57999992 86.55999756 0.0000000000E+00
 20.28000069 82.76000214 2.200000048
 20.50000000 82.69999695 17.00000000
 20.82999992 82.55000305 5.400000095
 19.25000000 82.25000000 2.000000000
 19.22999954 82.55000305 2.000000000
 19.65999985 82.16000366 0.0000000000E+00
 20.35000038 84.84999847 0.0000000000E+00
 20.26000023 85.16000366 4.199999809
 20.12999916 85.09999847 0.0000000000E+00
 20.07999992 85.33000183 16.00000000
 19.97999954 86.01000214 0.0000000000E+00
 20.01000023 86.19999695 3.000000000
 19.62999916 85.26000214 5.000000000
 20.10000038 86.00000000 14.00000000
 20.12999916 85.83000183 25.00000000
 19.79999924 85.80999756 0.4000000060
 19.51000023 83.50000000 0.0000000000E+00
 19.37999916 83.80000305 0.0000000000E+00
 19.07999992 83.80999756 0.0000000000E+00
 19.15999985 83.41000366 0.0000000000E+00
 21.22999954 84.65000153 2.500000000
 21.53000069 83.90000153 0.8000000119
 21.75000000 84.34999847 15.60000038
 21.05999947 84.34999847 10.00000000
 21.45999908 83.95999908 0.6000000238
 21.03000069 83.80000305 2.000000000
 21.03000069 83.55000305 5.000000000
 20.82999992 83.90000153 13.00000000
 22.18000031 84.30000305 1.000000000
 21.95000076 83.69999695 11.19999981
 21.87999916 84.94999695 1.399999976
 22.26000023 84.66000366 0.0000000000E+00
 22.15999985 84.83000183 0.0000000000E+00
 22.18000031 84.59999847 0.0000000000E+00
 22.11000061 84.02999878 1.600000024
 19.14999962 84.12999725 0.0000000000E+00
 23.70000076 85.81999969 0.0000000000E+00
 24.39999962 87.80000305 0.0000000000E+00
 24.45000076 84.81999969 1.000000000
 24.47999954 86.69999695 0.0000000000E+00
 24.27000046 86.65000153 11.39999962
 24.22999954 86.83000183 0.0000000000E+00
 23.79999924 86.44999695 0.0000000000E+00
 23.82999992 86.51999664 0.0000000000E+00
 23.61000061 86.77999878 0.0000000000E+00
 23.78000069 84.34999847 0.0000000000E+00
 23.89999962 86.19999695 0.0000000000E+00
 24.27000046 87.25000000 0.0000000000E+00
 22.60000038 86.48000336 0.0000000000E+00
 22.79999924 86.18000031 0.0000000000E+00
 24.20000076 83.80000305 50.00000000
 24.17000008 85.87999725 8.600000381
 24.00000000 86.00000000 20.20000076
 23.90999985 86.66000366 0.6000000238
 24.82999992 87.22000122 4.000000000
 24.95000076 87.26999664 4.199999809
 23.50000000 84.55000305 0.0000000000E+00
 22.71999931 84.69999695 0.0000000000E+00
 22.87000084 84.68000031 0.0000000000E+00
 22.89999962 84.40000153 0.2000000030
 24.79999924 85.40000153 23.20000076
 23.95000076 86.80000305 3.400000095
 22.89999962 86.00000000 0.0000000000E+00
 24.43000031 85.50000000 64.59999847
 23.79999924 84.80000305 10.00000000
 23.75000000 84.50000000 16.00000000
 23.50000000 84.80000305 0.0000000000E+00
 23.43000031 84.68000031 0.0000000000E+00
 24.25000000 83.93000031 25.29999924
 24.04999924 84.05999756 1.000000000
 24.15999985 87.50000000 0.0000000000E+00
 23.50000000 86.00000000 0.0000000000E+00
 23.47999954 85.48000336 17.79999924
 23.30999947 85.30999756 0.0000000000E+00
 24.70000076 87.69999695 17.00000000
 24.50000000 87.80000305 0.0000000000E+00
 24.29999924 87.69999695 0.0000000000E+00
 25.04999924 87.83000183 0.0000000000E+00
 22.96999931 86.50000000 0.0000000000E+00
 22.89999962 86.09999847 0.0000000000E+00
 22.56999969 84.12999725 0.0000000000E+00
 22.62000084 84.51999664 5.599999905
 22.56999969 85.81999969 0.0000000000E+00
 22.70000076 85.62999725 0.0000000000E+00
 26.12999916 87.40000153 14.00000000
 26.29999924 87.25000000 2.500000000
 25.25000000 84.68000031 20.00000000
 24.75000000 84.37000275 39.00000000
 25.32999992 84.40000153 22.00000000
 24.64999962 84.43000031 21.00000000
 24.79999924 84.59999847 0.0000000000E+00
 24.71999931 86.12999725 8.000000000
 25.10000038 83.80000305 33.40000153
 25.18000031 83.62000275 53.40000153
 25.25000000 87.00000000 2.799999952
 25.25000000 87.05000305 11.19999981
 25.57999992 83.98000336 10.80000019
 26.07999992 85.83000183 0.0000000000E+00
 26.37000084 85.12000275 1.799999952
 26.65999985 84.91000366 11.80000019
 24.70000076 85.00000000 0.0000000000E+00
 24.75000000 84.94999695 0.0000000000E+00
 26.45000076 84.12000275 11.60000038
 26.46999931 84.43000031 52.59999847
 26.39999962 84.40000153 65.00000000
 26.00000000 83.80000305 14.60000038
 26.00000000 84.90000153 40.00000000
 24.92000008 86.22000122 0.0000000000E+00
 25.53000069 87.58000183 1.799999952
 25.35000038 87.62999725 0.0000000000E+00
 25.50000000 86.48000336 0.0000000000E+00
 26.29999924 87.80000305 45.20000076
 26.12000084 87.93000031 0.0000000000E+00
 26.39999962 88.09999847 25.00000000
 25.28000069 86.33000183 41.00000000
 25.92000008 86.77999878 3.000000000
 25.89999962 86.98000336 6.000000000
 24.39999962 85.59999847 0.0000000000E+00
 25.37999916 86.47000122 2.599999905
 25.97999954 85.56999969 0.0000000000E+00
 26.11000061 85.40000153 27.60000038
 26.29999924 84.90000153 13.00000000
 25.18000031 85.50000000 75.40000153
 25.14999962 85.19999695 34.40000153
 24.82999992 85.41999817 9.000000000
 25.60000038 85.09999847 42.59999847
 25.76000023 87.45999908 16.00000000
 24.87000084 84.18000031 12.60000038
 26.12999916 86.90000153 9.100000381
 25.50000000 85.66000366 0.0000000000E+00
 25.85000038 85.68000031 0.0000000000E+00
 25.97999954 85.68000031 0.0000000000E+00
 25.77000046 84.75000000 59.00000000
 26.36000061 84.18000031 19.79999924
 25.89999962 84.90000153 46.20000076
 26.52000046 85.30000305 0.0000000000E+00
 26.60000038 85.69999695 0.0000000000E+00
 26.20000076 84.40000153 18.00000000
 26.12000084 86.59999847 0.4000000060
 25.89999962 85.25000000 11.19999981
 25.81999969 85.37000275 9.000000000
 25.70000076 85.19999695 9.399999619
 25.45000076 81.73000336 76.19999695
 25.43000031 81.91000366 35.79999924
 25.37999916 82.18000031 11.00000000
 25.14999962 82.09999847 44.20000076
 26.40999985 82.52999878 7.000000000
 26.04999924 83.18000031 14.60000038
 25.72999954 82.98000336 8.300000191
 26.07999992 82.86000061 9.000000000
 27.53000069 81.59999847 2.200000048
 27.25000000 81.55000305 4.000000000
 27.85000038 81.80999756 1.500000000
 25.75000000 84.16000366 8.600000381
 25.87999916 84.23000336 2.200000048
 25.75000000 84.16000366 41.40000153
 25.86000061 83.84999847 51.79999924
 26.15999985 83.87999725 34.00000000
 27.45000076 82.19999695 20.39999962
 27.30999947 82.41000366 17.00000000
 25.45999908 80.36000061 52.20000076
 25.47999954 80.34999847 37.79999924
 25.54999924 80.70999908 82.00000000
 26.93000031 81.18000031 19.60000038
 27.07999992 81.48000336 12.19999981
 27.15999985 81.20999908 7.000000000
 26.60000038 81.36000061 23.50000000
 26.79999924 82.76000214 53.00000000
 26.79999924 82.76000214 53.00000000
 26.79999924 82.45999908 15.39999962
 25.28000069 83.26000214 1.000000000
 26.50000000 83.77999878 24.00000000
 26.29999924 83.91000366 18.00000000
 26.78000069 82.19999695 17.20000076
 26.78000069 82.12999725 0.0000000000E+00
 27.36000061 79.62999725 2.400000095
 27.36000061 79.62999725 2.400000095
 27.54999924 79.33000183 12.50000000
 26.29999924 80.59999847 85.00000000
 27.15999985 81.20999908 7.000000000
 25.39999962 83.55000305 43.00000000
 25.39999962 83.55000305 43.00000000
 25.61000061 83.75000000 33.00000000
 25.43000031 83.55999756 36.00000000
 27.04999924 82.23000336 10.00000000
 26.95999908 81.98000336 6.000000000
 26.54999924 83.36000061 35.00000000
 26.75000000 83.36000061 36.50000000
 27.18000031 80.02999878 7.599999905
 27.39999962 80.12999725 3.000000000
 27.05999947 80.51000214 10.00000000
 27.62999916 79.94999695 0.0000000000E+00
 25.75000000 82.68000031 0.0000000000E+00
 25.75000000 82.68000031 0.0000000000E+00
 25.70000076 82.41000366 4.699999809
 25.60000038 82.59999847 7.000000000
 26.04999924 82.69999695 1.200000048
 26.85000038 80.08000183 15.00000000
 26.15999985 80.16000366 25.00000000
 26.45000076 80.34999847 10.60000038
 26.43000031 80.36000061 17.00000000
 26.40999985 82.52999878 7.000000000
 26.90999985 80.08000183 80.59999847
 28.00000000 81.09999847 5.000000000
 27.89999962 80.80000305 25.50000000
 27.95000076 80.20999908 40.59999847
 28.22999954 80.86000061 20.60000038
 28.50000000 80.59999847 69.00000000
 28.14999962 80.80000305 6.000000000
 26.75000000 83.75000000 36.00000000
 26.90999985 83.98000336 25.00000000
 26.75000000 80.87999725 49.59999847
